name,year,date,pitch,whip,inning,fati
손승락,2014,08-16,28,4.0,1.0,56.0
손승락,2014,08-19,27,3.0,1.0,54.0
손승락,2014,08-20,17,0.0,1.0,68.0
손승락,2014,08-27,9,0.0,1.0,9.0
손승락,2014,08-29,41,4.0,1.1,123.0
손승락,2014,08-30,24,0.0,1.1,96.0
손승락,2014,09-06,13,1.0,1.0,13.0
손승락,2014,09-07,24,3.0,1.1,96.0
손승락,2014,09-10,4,0.0,0.2,8.0
손승락,2014,09-12,1,0.0,0.1,3.0
손승락,2014,10-04,16,1.0,1.0,16.0
손승락,2014,10-05,13,2.0,1.0,52.0
손승락,2014,10-07,20,2.0,1.0,60.0
손승락,2014,10-08,36,3.0,2.0,144.0
손승락,2014,10-11,31,2.0,2.0,62.0
손승락,2014,10-13,24,2.0,1.0,72.0
손승락,2014,10-15,20,1.0,1.0,60.0
손승락,2014,10-17,9,0.0,1.0,27.0
손승락,2014,10-27,30,1.0,1.2,30.0
손승락,2014,10-30,18,1.0,1.1,36.0
손승락,2014,10-31,20,2.0,1.0,80.0
손승락,2014,11-04,15,1.0,1.0,22.5
손승락,2014,11-07,33,2.0,2.1,66.0
손승락,2014,11-10,28,2.0,1.2,56.0
손승락,2015,03-28,18,0.0,1.1,18.0
손승락,2015,04-04,13,0.0,1.0,13.0
손승락,2015,04-11,8,0.0,1.0,8.0
손승락,2015,04-15,23,2.0,1.0,34.5
손승락,2015,04-17,22,1.0,1.2,66.0
손승락,2015,04-18,19,1.0,1.0,76.0
손승락,2015,04-23,28,3.0,1.1,28.0
손승락,2015,04-25,16,1.0,1.0,48.0
손승락,2015,04-28,20,1.0,1.1,40.0
손승락,2015,05-01,12,0.0,1.0,24.0
손승락,2015,05-02,26,4.0,1.1,104.0
손승락,2015,05-08,11,0.0,1.0,11.0
손승락,2015,05-09,9,0.0,1.0,36.0
손승락,2015,05-12,9,1.0,0.2,18.0
손승락,2015,05-15,13,0.0,1.0,26.0
손승락,2015,05-16,17,0.0,1.1,68.0
손승락,2015,05-19,10,1.0,1.0,20.0
손승락,2015,05-24,26,4.0,1.0,26.0
손승락,2015,05-30,24,1.0,2.2,24.0
손승락,2015,05-31,33,3.0,1.0,132.0
손승락,2015,06-02,10,1.0,1.0,30.0
손승락,2015,06-06,34,1.0,2.0,51.0
손승락,2015,06-10,10,0.0,1.0,15.0
손승락,2015,06-14,10,0.0,1.0,15.0
손승락,2015,06-19,22,2.0,1.0,22.0
손승락,2015,06-27,17,1.0,1.0,17.0
손승락,2015,07-01,25,3.0,1.0,37.5
손승락,2015,07-02,22,2.0,1.0,88.0
손승락,2015,07-04,3,0.0,0.1,9.0
손승락,2015,07-05,15,0.0,1.0,60.0
손승락,2015,07-08,16,1.0,1.1,32.0
손승락,2015,07-14,24,2.0,1.2,24.0
손승락,2015,07-15,14,2.0,0.2,56.0
손승락,2015,07-16,12,2.0,0.2,48.0
손승락,2015,07-21,20,3.0,1.2,20.0
손승락,2015,07-28,6,0.0,0.1,6.0
손승락,2015,07-29,19,1.0,1.0,76.0
손승락,2015,07-31,7,0.0,0.1,21.0
손승락,2015,08-05,14,0.0,1.0,14.0
손승락,2015,08-07,11,2.0,0.1,33.0
손승락,2015,08-11,26,2.0,1.0,39.0
손승락,2015,08-15,18,2.0,1.0,27.0
손승락,2015,08-17,30,1.0,1.1,90.0
손승락,2015,08-19,27,5.0,0.1,81.0
손승락,2015,08-22,17,4.0,0.0,34.0
손승락,2015,08-28,21,2.0,1.0,21.0
손승락,2015,08-29,8,0.0,1.0,32.0
손승락,2015,09-02,26,5.0,0.1,39.0
손승락,2015,09-13,19,2.0,1.0,19.0
손승락,2015,09-16,23,1.0,2.0,46.0
손승락,2015,09-19,27,0.0,2.0,54.0
손승락,2015,09-21,17,2.0,1.0,51.0
손승락,2015,09-27,43,2.0,2.0,43.0
손승락,2015,09-29,13,1.0,1.0,39.0
손승락,2015,10-01,31,4.0,1.0,93.0
손승락,2015,10-03,9,2.0,0.2,27.0
손승락,2016,04-01,9,0.0,1.0,9.0
손승락,2016,04-05,24,1.0,1.1,36.0
손승락,2016,04-09,19,3.0,1.1,28.5
손승락,2016,04-12,3,0.0,0.1,6.0
손승락,2016,04-17,37,4.0,1.0,37.0
손승락,2016,04-22,24,2.0,1.0,24.0
손승락,2016,04-27,10,0.0,1.0,10.0
손승락,2016,04-29,11,2.0,0.1,33.0
손승락,2016,05-07,23,2.0,1.0,23.0
손승락,2016,05-08,11,2.0,1.0,44.0
손승락,2016,05-15,15,1.0,1.0,15.0
손승락,2016,05-19,21,1.0,1.0,31.5
손승락,2016,05-22,10,0.0,0.2,20.0
손승락,2016,05-25,13,1.0,1.0,26.0
손승락,2016,05-26,12,0.0,1.0,48.0
손승락,2016,05-31,16,2.0,1.0,16.0
손승락,2016,06-01,15,0.0,1.0,60.0
손승락,2016,06-07,20,4.0,1.1,20.0
손승락,2016,06-08,43,5.0,1.1,172.0
손승락,2016,06-11,18,1.0,1.1,36.0
손승락,2016,06-12,35,4.0,2.1,140.0
손승락,2016,06-28,19,4.0,0.1,19.0
손승락,2016,06-30,22,2.0,1.0,66.0
손승락,2016,07-08,23,1.0,1.0,23.0
손승락,2016,07-09,26,1.0,1.2,104.0
손승락,2016,07-13,13,0.0,1.0,19.5
손승락,2016,07-14,31,3.0,2.0,124.0
손승락,2016,07-20,15,2.0,1.0,15.0
손승락,2016,07-23,25,3.0,1.1,50.0
손승락,2016,07-26,16,1.0,1.1,32.0
손승락,2016,07-29,23,5.0,0.2,46.0
손승락,2016,08-03,26,4.0,1.1,26.0
손승락,2016,08-05,19,3.0,1.0,57.0
손승락,2016,08-10,14,2.0,0.1,14.0
손승락,2016,08-12,12,1.0,1.0,36.0
손승락,2016,08-18,20,1.0,1.0,20.0
손승락,2016,08-20,9,1.0,1.1,27.0
손승락,2016,08-27,20,5.0,0.2,20.0
손승락,2016,09-03,10,1.0,1.0,10.0
손승락,2016,09-06,17,0.0,1.0,34.0
손승락,2016,09-08,14,2.0,1.0,42.0
손승락,2016,09-14,23,1.0,1.1,23.0
손승락,2016,09-16,20,2.0,1.0,60.0
손승락,2016,09-21,26,1.0,1.2,26.0
손승락,2016,09-27,13,0.0,1.0,13.0
손승락,2016,09-29,14,0.0,1.0,42.0
손승락,2016,09-30,17,1.0,1.0,68.0
손승락,2016,10-04,18,3.0,0.1,27.0
박근홍,2014,03-30,9,0.0,0.2,9.0
박근홍,2014,04-01,31,4.0,1.1,93.0
박근홍,2014,04-04,12,2.0,0.1,24.0
박근홍,2014,04-12,29,4.0,0.2,29.0
박근홍,2014,04-16,34,3.0,2.0,51.0
박근홍,2014,04-19,8,0.0,0.2,16.0
박근홍,2014,04-22,19,1.0,1.0,38.0
박근홍,2014,04-23,11,1.0,0.1,44.0
박근홍,2014,04-24,11,1.0,0.2,44.0
박근홍,2014,04-26,11,2.0,0.2,33.0
박근홍,2014,05-03,17,1.0,0.2,17.0
박근홍,2014,05-06,11,0.0,1.0,22.0
박근홍,2014,05-09,17,0.0,1.1,34.0
박근홍,2014,05-10,9,1.0,0.2,36.0
박근홍,2014,05-11,4,1.0,0.0,16.0
박근홍,2014,05-15,26,3.0,1.0,39.0
박근홍,2014,05-17,10,0.0,1.0,30.0
박근홍,2014,05-20,16,1.0,1.0,32.0
박근홍,2014,05-21,13,2.0,0.1,52.0
박근홍,2014,05-28,29,2.0,1.2,29.0
박근홍,2014,06-05,4,0.0,0.1,4.0
박근홍,2014,06-06,21,2.0,1.0,84.0
박근홍,2014,06-08,10,0.0,1.0,30.0
박근홍,2014,06-10,3,0.0,0.1,9.0
박근홍,2014,06-13,5,0.0,0.1,10.0
박근홍,2014,06-14,6,1.0,0.1,24.0
박근홍,2014,06-15,3,1.0,0.0,12.0
박근홍,2014,06-18,14,1.0,0.1,28.0
박근홍,2014,06-19,15,1.0,0.1,60.0
박근홍,2014,06-24,12,1.0,0.2,12.0
박근홍,2014,06-26,22,2.0,1.0,66.0
박근홍,2014,07-04,7,1.0,0.1,7.0
박근홍,2014,07-10,5,0.0,0.1,5.0
박근홍,2014,07-11,17,3.0,1.0,68.0
박근홍,2014,07-15,11,2.0,0.1,16.5
박근홍,2014,08-28,27,1.0,2.0,27.0
박근홍,2014,09-12,8,1.0,1.0,8.0
박근홍,2014,10-06,4,0.0,0.1,4.0
박근홍,2014,10-07,6,1.0,0.0,24.0
박근홍,2014,10-09,6,0.0,0.2,18.0
박근홍,2014,10-16,20,2.0,1.0,20.0
박근홍,2015,03-28,20,1.0,1.1,20.0
박근홍,2015,04-01,18,0.0,1.0,27.0
박근홍,2015,04-03,12,1.0,1.0,36.0
박근홍,2015,04-05,2,1.0,0.0,6.0
박근홍,2015,04-08,25,1.0,0.2,50.0
박근홍,2015,04-09,10,1.0,0.2,40.0
박근홍,2015,04-10,9,1.0,0.1,36.0
박근홍,2015,04-15,10,1.0,0.2,10.0
박근홍,2015,04-21,18,0.0,1.0,18.0
박근홍,2015,04-22,21,3.0,0.2,84.0
박근홍,2015,04-25,20,0.0,1.1,40.0
박근홍,2015,04-28,12,2.0,0.0,24.0
박근홍,2015,04-30,13,2.0,0.0,39.0
박근홍,2015,05-02,11,0.0,0.1,33.0
박근홍,2015,05-07,11,0.0,1.0,11.0
박근홍,2015,05-10,10,1.0,0.2,20.0
박근홍,2015,05-13,6,0.0,0.1,12.0
박근홍,2015,05-15,15,1.0,1.0,45.0
박근홍,2015,05-16,12,0.0,1.0,48.0
박근홍,2015,05-21,14,1.0,0.2,14.0
박근홍,2015,05-24,12,0.0,0.2,24.0
박근홍,2015,05-26,10,1.0,0.1,30.0
박근홍,2015,05-28,33,3.0,1.1,99.0
박근홍,2015,06-02,9,1.0,0.0,9.0
박근홍,2015,06-04,2,1.0,0.0,6.0
박근홍,2015,06-07,15,2.0,1.1,30.0
박근홍,2015,06-10,10,1.0,0.1,20.0
박근홍,2015,06-11,4,1.0,0.1,16.0
박근홍,2015,06-12,18,1.0,1.0,72.0
박근홍,2015,06-16,5,1.0,0.1,7.5
박근홍,2015,06-17,9,1.0,0.2,36.0
박근홍,2015,06-18,10,1.0,1.0,40.0
박근홍,2015,06-23,8,1.0,0.2,8.0
박근홍,2015,06-24,25,1.0,2.0,100.0
박근홍,2015,06-26,13,0.0,1.0,39.0
박근홍,2015,06-27,4,0.0,0.1,16.0
박근홍,2015,07-01,21,2.0,0.2,31.5
박근홍,2015,07-04,15,0.0,1.0,30.0
박근홍,2015,07-05,23,1.0,2.0,92.0
박근홍,2015,07-11,6,0.0,0.1,6.0
박근홍,2015,07-14,7,1.0,0.1,14.0
박근홍,2015,07-15,2,0.0,0.1,8.0
박근홍,2015,07-16,9,1.0,0.1,36.0
박근홍,2015,07-22,21,1.0,1.0,21.0
박근홍,2015,07-24,15,1.0,1.0,45.0
박근홍,2015,07-26,32,2.0,1.2,96.0
박근홍,2015,07-30,25,3.0,1.1,37.5
박근홍,2015,08-04,21,1.0,1.0,21.0
박근홍,2015,08-06,34,1.0,1.2,102.0
박근홍,2015,08-11,9,1.0,0.0,9.0
박근홍,2015,08-18,9,0.0,1.0,9.0
박근홍,2015,08-21,9,2.0,0.1,18.0
박근홍,2015,08-23,20,1.0,1.0,60.0
박근홍,2015,08-26,25,2.0,0.2,50.0
박근홍,2015,08-27,13,0.0,0.2,52.0
박근홍,2015,08-28,2,0.0,0.1,8.0
박근홍,2015,08-30,24,3.0,0.2,72.0
박근홍,2015,09-05,23,1.0,0.2,23.0
박근홍,2015,09-10,14,1.0,0.2,14.0
박근홍,2015,09-15,11,0.0,0.2,11.0
박근홍,2015,09-16,7,0.0,0.2,28.0
박근홍,2015,09-17,1,1.0,0.0,4.0
박근홍,2015,09-20,24,2.0,2.0,48.0
박근홍,2015,09-25,5,0.0,0.1,5.0
박근홍,2015,09-26,8,1.0,0.1,32.0
박근홍,2016,04-02,15,1.0,0.1,15.0
박근홍,2016,04-08,9,1.0,0.1,9.0
박근홍,2016,04-10,10,1.0,0.1,30.0
박근홍,2016,04-13,8,1.0,0.1,16.0
박근홍,2016,04-14,10,0.0,0.2,40.0
박근홍,2016,04-17,1,0.0,0.1,2.0
박근홍,2016,04-19,9,0.0,0.2,27.0
박근홍,2016,04-24,9,1.0,0.1,9.0
박근홍,2016,04-28,27,2.0,1.1,40.5
박근홍,2016,04-29,25,2.0,1.0,100.0
박근홍,2016,05-01,42,4.0,2.0,126.0
박근홍,2016,05-05,18,1.0,1.1,27.0
박근홍,2016,05-08,14,2.0,0.1,28.0
박근홍,2016,05-10,16,1.0,0.2,48.0
박근홍,2016,05-12,15,0.0,1.0,45.0
박근홍,2016,05-14,14,1.0,1.0,42.0
박근홍,2016,05-15,7,1.0,0.1,28.0
박근홍,2016,05-20,5,0.0,0.1,5.0
박근홍,2016,05-22,14,3.0,0.0,42.0
박근홍,2016,05-27,12,2.0,0.0,12.0
박근홍,2016,05-28,6,0.0,1.0,24.0
박근홍,2016,06-01,19,2.0,0.2,28.5
박근홍,2016,06-04,2,0.0,0.1,4.0
박근홍,2016,06-07,5,1.0,0.0,10.0
박근홍,2016,06-08,34,2.0,1.1,136.0
박근홍,2016,06-14,5,1.0,0.1,5.0
박근홍,2016,06-17,7,1.0,0.0,14.0
박근홍,2016,06-21,13,2.0,0.1,19.5
박근홍,2016,06-25,14,2.0,0.0,21.0
박근홍,2016,07-23,4,0.0,0.1,4.0
박근홍,2016,07-26,30,2.0,1.1,60.0
박근홍,2016,07-28,3,1.0,0.0,9.0
박근홍,2016,07-29,5,1.0,0.1,20.0
박근홍,2016,08-06,34,6.0,2.0,34.0
박근홍,2016,08-09,22,1.0,1.1,44.0
박근홍,2016,08-11,25,1.0,1.1,75.0
박근홍,2016,08-12,18,3.0,1.0,72.0
박근홍,2016,08-17,8,0.0,0.1,8.0
박근홍,2016,08-19,12,1.0,1.1,36.0
박근홍,2016,08-20,34,1.0,2.1,136.0
박근홍,2016,08-23,17,0.0,1.0,34.0
박근홍,2016,08-31,25,2.0,1.0,25.0
박근홍,2016,09-04,34,1.0,2.0,51.0
박근홍,2016,09-06,13,1.0,0.2,39.0
박근홍,2016,09-08,15,1.0,1.0,45.0
박근홍,2016,09-09,16,2.0,0.1,64.0
박근홍,2016,09-11,10,0.0,0.1,30.0
박근홍,2016,09-13,9,0.0,1.0,27.0
박근홍,2016,09-14,13,1.0,0.1,52.0
박근홍,2016,09-15,7,1.0,0.2,28.0
박근홍,2016,09-16,10,1.0,0.2,40.0
박근홍,2016,09-18,13,0.0,0.2,39.0
박근홍,2016,09-20,12,1.0,0.1,36.0
박근홍,2016,09-21,2,1.0,0.0,8.0
박근홍,2016,09-23,12,0.0,0.2,36.0
박근홍,2016,09-24,11,0.0,0.2,44.0
박근홍,2016,09-25,8,1.0,0.1,32.0
박근홍,2016,09-27,12,2.0,0.0,36.0
박근홍,2016,10-03,10,1.0,0.2,10.0
박근홍,2016,10-04,4,1.0,0.1,16.0
이명우,2014,03-31,4,0.0,0.1,4.0
이명우,2014,04-04,24,0.0,2.0,36.0
이명우,2014,04-05,20,0.0,1.2,80.0
이명우,2014,04-08,14,2.0,0.2,28.0
이명우,2014,04-09,21,3.0,1.0,84.0
이명우,2014,04-12,4,0.0,0.1,8.0
이명우,2014,04-13,8,0.0,0.1,32.0
이명우,2014,04-15,13,2.0,0.2,39.0
이명우,2014,04-16,30,4.0,2.0,120.0
이명우,2014,04-19,15,2.0,0.1,30.0
이명우,2014,04-22,8,1.0,0.1,16.0
이명우,2014,04-25,26,4.0,0.2,52.0
이명우,2014,04-27,4,0.0,0.1,12.0
이명우,2014,04-30,5,2.0,0.0,10.0
이명우,2014,05-03,6,1.0,0.0,12.0
이명우,2014,05-06,19,1.0,1.0,38.0
이명우,2014,05-07,10,2.0,1.0,40.0
이명우,2014,05-09,6,1.0,0.0,18.0
이명우,2014,05-10,16,3.0,0.2,64.0
이명우,2014,05-11,26,3.0,0.2,104.0
이명우,2014,05-13,12,2.0,0.1,36.0
이명우,2014,05-15,2,0.0,0.1,6.0
이명우,2014,05-16,1,0.0,0.1,4.0
이명우,2014,05-18,16,4.0,0.0,48.0
이명우,2014,05-21,13,0.0,1.1,26.0
이명우,2014,05-22,10,1.0,0.2,40.0
이명우,2014,05-24,5,1.0,0.1,15.0
이명우,2014,05-25,11,1.0,0.2,44.0
이명우,2014,06-01,18,2.0,0.2,18.0
이명우,2014,06-05,10,0.0,0.2,15.0
이명우,2014,06-07,8,2.0,0.1,24.0
이명우,2014,06-14,15,1.0,1.1,15.0
이명우,2014,06-15,21,2.0,1.0,84.0
이명우,2014,06-17,20,2.0,1.1,60.0
이명우,2014,06-19,3,0.0,0.1,9.0
이명우,2014,06-24,20,1.0,1.0,20.0
이명우,2014,06-26,14,1.0,1.1,42.0
이명우,2014,06-27,9,2.0,0.2,36.0
이명우,2014,06-29,11,0.0,1.0,33.0
이명우,2014,07-03,3,1.0,0.0,4.5
이명우,2014,07-04,13,1.0,1.0,52.0
이명우,2014,07-05,10,1.0,0.2,40.0
이명우,2014,07-07,19,2.0,1.0,57.0
이명우,2014,07-09,15,0.0,1.1,45.0
이명우,2014,07-11,25,2.0,1.0,75.0
이명우,2014,07-12,1,0.0,0.1,4.0
이명우,2014,07-22,26,0.0,2.0,26.0
이명우,2014,07-23,11,1.0,0.0,44.0
이명우,2014,07-27,11,2.0,0.0,16.5
이명우,2014,07-28,10,2.0,0.0,40.0
이명우,2014,07-31,19,4.0,0.2,38.0
이명우,2014,08-05,14,0.0,1.0,14.0
이명우,2014,08-08,14,2.0,0.0,28.0
이명우,2014,08-12,11,0.0,1.0,16.5
이명우,2014,08-13,20,1.0,2.0,80.0
이명우,2014,08-14,18,4.0,0.0,72.0
이명우,2014,08-17,9,1.0,0.1,18.0
이명우,2014,08-19,9,2.0,0.1,27.0
이명우,2014,08-23,14,2.0,0.0,21.0
이명우,2014,08-26,10,3.0,0.0,20.0
이명우,2014,08-28,3,0.0,0.1,9.0
이명우,2014,09-05,11,1.0,0.2,11.0
이명우,2014,09-12,17,2.0,0.2,17.0
이명우,2015,03-29,1,0.0,0.1,1.0
이명우,2015,04-01,26,2.0,1.2,52.0
이명우,2015,04-03,7,0.0,0.2,21.0
이명우,2015,04-05,21,0.0,1.2,63.0
이명우,2015,04-07,19,2.0,0.2,57.0
이명우,2015,04-09,19,1.0,1.1,57.0
이명우,2015,04-10,8,1.0,1.0,32.0
이명우,2015,04-14,4,1.0,0.0,6.0
이명우,2015,04-15,22,0.0,1.1,88.0
이명우,2015,04-18,8,2.0,0.0,16.0
이명우,2015,04-22,9,2.0,0.0,13.5
이명우,2015,04-23,12,1.0,0.2,48.0
이명우,2015,04-25,4,1.0,0.1,12.0
이명우,2015,04-28,15,1.0,0.2,30.0
이명우,2015,05-03,4,1.0,0.0,4.0
이명우,2015,05-05,20,2.0,1.1,60.0
이명우,2015,05-07,11,0.0,1.0,33.0
이명우,2015,05-09,16,2.0,0.2,48.0
이명우,2015,05-14,11,0.0,1.0,11.0
이명우,2015,05-15,12,1.0,1.0,48.0
이명우,2015,05-20,6,0.0,0.0,6.0
이명우,2015,05-22,9,0.0,0.2,27.0
이명우,2015,05-23,14,1.0,1.0,56.0
이명우,2015,05-26,6,1.0,0.1,12.0
이명우,2015,05-27,14,2.0,0.1,56.0
이명우,2015,05-28,9,1.0,0.1,36.0
이명우,2015,05-31,16,1.0,0.2,32.0
이명우,2015,06-02,31,3.0,1.1,93.0
이명우,2015,06-04,8,0.0,1.0,24.0
이명우,2015,06-10,19,0.0,1.1,19.0
이명우,2015,06-13,6,0.0,0.1,12.0
이명우,2015,06-16,8,0.0,0.1,16.0
이명우,2015,06-18,5,1.0,0.0,15.0
이명우,2015,06-24,27,3.0,0.2,27.0
이명우,2015,06-27,10,1.0,0.1,20.0
이명우,2015,07-03,4,0.0,0.1,4.0
이명우,2015,07-04,11,0.0,0.2,44.0
이명우,2015,07-05,17,1.0,0.2,68.0
이명우,2015,07-07,1,0.0,0.1,3.0
이명우,2015,07-08,1,1.0,0.0,4.0
이명우,2015,07-15,7,0.0,0.1,7.0
이명우,2015,07-16,1,1.0,0.0,4.0
이명우,2015,07-23,16,2.0,2.0,16.0
이명우,2015,08-06,14,1.0,0.1,14.0
이명우,2015,08-11,20,2.0,0.2,20.0
이명우,2015,08-14,9,2.0,0.1,18.0
이명우,2015,08-17,22,2.0,2.0,44.0
이명우,2015,08-22,50,6.0,3.0,50.0
이명우,2015,08-26,1,0.0,0.1,1.5
이명우,2015,08-30,59,6.0,3.1,88.5
이명우,2015,09-05,80,9.0,5.0,80.0
이명우,2015,09-11,79,9.0,5.0,79.0
이명우,2015,09-16,40,5.0,3.0,40.0
이명우,2015,09-20,8,1.0,0.0,12.0
이명우,2015,09-22,27,4.0,1.2,81.0
이명우,2015,09-24,11,0.0,0.2,33.0
이명우,2015,09-24,17,3.0,0.1,0.0
이명우,2015,10-03,65,8.0,4.1,65.0
이명우,2016,04-01,6,1.0,0.1,6.0
이명우,2016,04-05,1,0.0,0.1,1.5
이명우,2016,04-06,13,0.0,1.0,52.0
이명우,2016,04-08,10,1.0,0.1,30.0
이명우,2016,04-09,6,1.0,0.1,24.0
이명우,2016,04-10,13,0.0,0.2,52.0
이명우,2016,04-12,8,2.0,0.0,24.0
이명우,2016,04-15,13,3.0,0.2,26.0
이명우,2016,04-19,12,1.0,0.1,18.0
이명우,2016,04-21,8,1.0,0.2,24.0
이명우,2016,04-22,12,1.0,0.1,48.0
이명우,2016,04-24,14,1.0,1.0,42.0
이명우,2016,04-28,19,1.0,1.0,28.5
이명우,2016,04-29,17,2.0,1.0,68.0
이명우,2016,05-01,8,0.0,1.0,24.0
이명우,2016,05-03,4,0.0,0.1,12.0
이명우,2016,05-04,4,0.0,0.1,16.0
이명우,2016,05-08,11,2.0,0.1,16.5
이명우,2016,05-11,21,3.0,1.0,42.0
이명우,2016,05-13,11,3.0,0.0,33.0
이명우,2016,06-10,80,5.0,5.0,80.0
이명우,2016,06-16,89,9.0,4.2,89.0
이명우,2016,06-21,3,0.0,0.1,3.0
이명우,2016,06-22,19,2.0,1.0,76.0
이명우,2016,06-23,4,0.0,0.2,16.0
이명우,2016,06-24,9,1.0,0.2,36.0
이명우,2016,06-26,4,0.0,0.2,12.0
이명우,2016,06-28,4,0.0,0.1,12.0
이명우,2016,06-29,24,3.0,0.2,96.0
이명우,2016,07-07,5,0.0,0.2,5.0
이명우,2016,07-09,5,0.0,0.0,15.0
이명우,2016,07-10,14,1.0,0.2,56.0
이명우,2016,07-13,13,3.0,0.0,26.0
이명우,2016,07-19,13,2.0,0.1,13.0
이명우,2016,07-20,7,1.0,0.1,28.0
이명우,2016,07-22,11,0.0,1.0,33.0
이명우,2016,07-23,13,0.0,1.0,52.0
이명우,2016,07-26,8,1.0,0.2,16.0
이명우,2016,07-27,4,1.0,0.0,16.0
이명우,2016,07-28,2,0.0,0.1,8.0
이명우,2016,07-29,5,1.0,0.1,20.0
이명우,2016,08-04,11,0.0,1.0,11.0
이명우,2016,08-07,31,4.0,0.2,62.0
이명우,2016,08-11,9,1.0,0.1,13.5
이명우,2016,08-16,6,1.0,0.2,6.0
임창민,2014,04-02,36,4.0,2.0,36.0
임창민,2014,04-04,17,1.0,0.2,51.0
임창민,2014,04-05,16,3.0,0.0,64.0
임창민,2014,04-09,22,2.0,1.0,33.0
임창민,2014,04-13,31,2.0,2.0,46.5
임창민,2014,04-15,18,0.0,1.1,54.0
임창민,2014,04-16,28,2.0,2.0,112.0
임창민,2014,04-18,31,5.0,1.0,93.0
임창민,2014,04-23,16,3.0,0.1,16.0
임창민,2014,04-25,71,7.0,4.1,213.0
임창민,2014,05-01,21,0.0,1.1,21.0
임창민,2014,05-05,28,2.0,1.0,42.0
임창민,2014,05-06,18,1.0,1.0,72.0
임창민,2014,05-08,24,3.0,0.1,72.0
임창민,2014,05-10,30,2.0,1.2,90.0
임창민,2014,05-14,20,2.0,1.0,30.0
임창민,2014,05-16,19,3.0,1.0,57.0
임창민,2014,05-21,12,1.0,1.0,12.0
임창민,2014,05-27,18,3.0,1.0,18.0
임창민,2014,05-29,41,2.0,2.0,123.0
임창민,2014,05-31,20,3.0,0.1,60.0
임창민,2014,06-13,8,1.0,0.0,8.0
임창민,2014,06-14,49,3.0,3.0,196.0
임창민,2014,06-19,20,0.0,1.2,20.0
임창민,2014,06-26,19,2.0,0.2,19.0
임창민,2014,06-27,23,3.0,1.1,92.0
임창민,2014,07-12,13,2.0,0.1,13.0
임창민,2014,08-27,41,1.0,3.0,41.0
임창민,2014,08-30,27,2.0,1.2,54.0
임창민,2014,09-02,16,1.0,1.0,32.0
임창민,2014,09-05,42,4.0,2.0,84.0
임창민,2014,09-09,30,1.0,2.0,45.0
임창민,2014,09-11,31,3.0,1.2,93.0
임창민,2014,09-13,15,0.0,1.1,45.0
임창민,2014,09-14,24,1.0,1.1,96.0
임창민,2014,10-02,10,0.0,1.0,10.0
임창민,2014,10-04,5,1.0,0.1,15.0
임창민,2014,10-05,19,0.0,1.1,76.0
임창민,2014,10-09,19,2.0,1.0,28.5
임창민,2014,10-10,13,0.0,1.0,52.0
임창민,2014,10-17,15,1.0,1.1,15.0
임창민,2014,10-19,11,0.0,1.0,33.0
임창민,2014,10-22,30,1.0,2.1,60.0
임창민,2014,10-24,23,1.0,1.0,69.0
임창민,2014,10-25,25,4.0,1.2,100.0
임창민,2015,04-22,14,0.0,1.0,14.0
임창민,2015,04-25,24,3.0,1.0,48.0
임창민,2015,04-26,24,1.0,1.0,96.0
임창민,2015,04-28,33,2.0,1.1,99.0
임창민,2015,05-01,14,2.0,1.0,28.0
임창민,2015,05-03,9,0.0,1.0,27.0
임창민,2015,05-05,17,1.0,1.0,51.0
임창민,2015,05-06,19,1.0,1.0,76.0
임창민,2015,05-08,14,0.0,1.0,42.0
임창민,2015,05-09,19,1.0,1.0,76.0
임창민,2015,05-10,8,0.0,0.1,32.0
임창민,2015,05-14,37,3.0,2.0,55.5
임창민,2015,05-15,7,0.0,1.0,28.0
임창민,2015,05-20,20,1.0,1.0,40.0
임창민,2015,05-21,17,1.0,1.2,68.0
임창민,2015,05-23,22,1.0,1.0,66.0
임창민,2015,05-24,25,3.0,1.0,100.0
임창민,2015,05-28,11,0.0,1.0,16.5
임창민,2015,05-30,22,0.0,1.2,66.0
임창민,2015,05-31,29,3.0,1.1,116.0
임창민,2015,06-04,12,1.0,1.0,18.0
임창민,2015,06-06,39,4.0,1.0,117.0
임창민,2015,06-10,14,0.0,1.0,21.0
임창민,2015,06-12,7,1.0,1.0,21.0
임창민,2015,06-16,18,2.0,0.2,27.0
임창민,2015,06-19,10,0.0,1.0,20.0
임창민,2015,06-20,18,3.0,1.0,72.0
임창민,2015,06-26,25,1.0,1.0,25.0
임창민,2015,07-01,10,2.0,0.1,10.0
임창민,2015,07-03,11,1.0,0.2,33.0
임창민,2015,07-09,10,0.0,1.0,10.0
임창민,2015,07-10,27,2.0,1.0,108.0
임창민,2015,07-14,10,0.0,1.0,15.0
임창민,2015,07-15,43,4.0,2.0,172.0
임창민,2015,07-22,14,1.0,1.1,14.0
임창민,2015,07-23,16,2.0,1.0,64.0
임창민,2015,07-25,26,1.0,1.1,78.0
임창민,2015,08-01,19,1.0,1.0,19.0
임창민,2015,08-02,21,3.0,1.1,84.0
임창민,2015,08-06,8,0.0,1.0,12.0
임창민,2015,08-09,3,0.0,0.1,6.0
임창민,2015,08-11,11,0.0,1.1,33.0
임창민,2015,08-12,12,0.0,1.0,48.0
임창민,2015,08-14,14,2.0,1.0,42.0
임창민,2015,08-15,10,0.0,1.0,40.0
임창민,2015,08-18,18,1.0,1.0,36.0
임창민,2015,08-21,21,2.0,1.1,42.0
